feature,n,sorting policy,rank,prob
sim,N,least-neg-abs_pinned_rl,52,0.003
sim,N,least-neg-abs_pinned_rl,54,0.002
sim,N,least-neg-abs_pinned_rt,63,0.002
sim,N,least-neg-abs_pinned_rt,64,0.998
sim,N,least-neg-abs_rh,23,0.118
sim,N,least-neg-abs_rh,24,0.148
sim,N,least-neg-abs_rh,25,0.22
sim,N,least-neg-abs_rh,26,0.183
sim,N,least-neg-abs_rh,27,0.196
sim,N,least-neg-abs_rh,28,0.088
sim,N,least-neg-abs_rh,29,0.04
sim,N,least-neg-abs_rh,30,0.007
sim,N,least-neg-abs_rl,51,0.382
sim,N,least-neg-abs_rl,52,0.035
sim,N,least-neg-abs_rl,53,0.222
sim,N,least-neg-abs_rl,54,0.053
sim,N,least-neg-abs_rl,55,0.308
sim,N,least-neg-abs_rt,37,1.0
sim,N,neg-abs_pinned_rh,21,0.004
sim,N,neg-abs_pinned_rh,22,0.074
sim,N,neg-abs_pinned_rh,23,0.263
sim,N,neg-abs_pinned_rh,24,0.256
sim,N,neg-abs_pinned_rh,25,0.171
sim,N,neg-abs_pinned_rh,26,0.151
sim,N,neg-abs_pinned_rh,27,0.06
sim,N,neg-abs_pinned_rh,28,0.018
sim,N,neg-abs_pinned_rh,29,0.003
sim,N,neg-abs_pinned_rl,35,1.0
sim,N,neg-abs_pinned_rt,59,0.001
sim,N,neg-abs_pinned_rt,60,0.004
sim,N,neg-abs_pinned_rt,61,0.992
sim,N,neg-abs_pinned_rt,62,0.003
sim,N,neg-abs_rh,23,0.001
sim,N,neg-abs_rh,24,0.014
sim,N,neg-abs_rh,25,0.053
sim,N,neg-abs_rh,26,0.089
sim,N,neg-abs_rh,27,0.226
sim,N,neg-abs_rh,28,0.234
sim,N,neg-abs_rh,29,0.323
sim,N,neg-abs_rh,30,0.06
sim,N,neg-abs_rl,36,1.0
sim,N,neg-abs_rt,62,0.534
sim,N,neg-abs_rt,63,0.466
sim,N,pin-pred-lr_pinned_rh,13,0.594
sim,N,pin-pred-lr_pinned_rh,14,0.405
sim,N,pin-pred-lr_pinned_rh,16,0.001
sim,N,pin-pred-lr_pinned_rl,7,0.676
sim,N,pin-pred-lr_pinned_rl,8,0.305
sim,N,pin-pred-lr_pinned_rl,9,0.012
sim,N,pin-pred-lr_pinned_rl,10,0.007
sim,N,pin-pred-lr_pinned_rt,50,0.001
sim,N,pin-pred-lr_pinned_rt,51,0.142
sim,N,pin-pred-lr_pinned_rt,52,0.294
sim,N,pin-pred-lr_pinned_rt,53,0.207
sim,N,pin-pred-lr_pinned_rt,54,0.214
sim,N,pin-pred-lr_pinned_rt,55,0.142
sim,N,pin-pred-lr_rh,13,0.405
sim,N,pin-pred-lr_rh,14,0.594
sim,N,pin-pred-lr_rh,15,0.001
sim,N,pin-pred-lr_rl,7,0.303
sim,N,pin-pred-lr_rl,8,0.68
sim,N,pin-pred-lr_rl,9,0.007
sim,N,pin-pred-lr_rl,10,0.01
sim,N,pin-pred-lr_rt,50,0.002
sim,N,pin-pred-lr_rt,51,0.213
sim,N,pin-pred-lr_rt,52,0.275
sim,N,pin-pred-lr_rt,53,0.204
sim,N,pin-pred-lr_rt,54,0.178
sim,N,pin-pred-lr_rt,55,0.128
sim,N,pin-pred-xgb_pinned_rh,14,0.001
sim,N,pin-pred-xgb_pinned_rh,15,0.303
sim,N,pin-pred-xgb_pinned_rh,16,0.696
sim,N,pin-pred-xgb_pinned_rl,1,0.01
sim,N,pin-pred-xgb_pinned_rl,2,0.047
sim,N,pin-pred-xgb_pinned_rl,3,0.288
sim,N,pin-pred-xgb_pinned_rl,4,0.655
sim,N,pin-pred-xgb_pinned_rt,57,0.081
sim,N,pin-pred-xgb_pinned_rt,58,0.109
sim,N,pin-pred-xgb_pinned_rt,59,0.262
sim,N,pin-pred-xgb_pinned_rt,60,0.547
sim,N,pin-pred-xgb_pinned_rt,61,0.001
sim,N,pin-pred-xgb_rh,13,0.001
sim,N,pin-pred-xgb_rh,15,0.695
sim,N,pin-pred-xgb_rh,16,0.303
sim,N,pin-pred-xgb_rh,17,0.001
sim,N,pin-pred-xgb_rl,1,0.046
sim,N,pin-pred-xgb_rl,2,0.019
sim,N,pin-pred-xgb_rl,3,0.655
sim,N,pin-pred-xgb_rl,4,0.28
sim,N,pin-pred-xgb_rt,56,0.17
sim,N,pin-pred-xgb_rt,57,0.145
sim,N,pin-pred-xgb_rt,58,0.309
sim,N,pin-pred-xgb_rt,59,0.376
sim,N,pos-abs_pinned_rh,15,0.001
sim,N,pos-abs_pinned_rh,17,0.693
sim,N,pos-abs_pinned_rh,18,0.259
sim,N,pos-abs_pinned_rh,19,0.044
sim,N,pos-abs_pinned_rh,20,0.003
sim,N,pos-abs_pinned_rl,31,1.0
sim,N,pos-abs_pinned_rt,48,0.942
sim,N,pos-abs_pinned_rt,49,0.058
sim,N,pos-abs_rh,18,0.194
sim,N,pos-abs_rh,19,0.487
sim,N,pos-abs_rh,20,0.319
sim,N,pos-abs_rl,32,1.0
sim,N,pos-abs_rt,49,0.876
sim,N,pos-abs_rt,50,0.124
sim,N,pos-rel_pinned_rh,17,0.304
sim,N,pos-rel_pinned_rh,18,0.502
sim,N,pos-rel_pinned_rh,19,0.192
sim,N,pos-rel_pinned_rh,20,0.002
sim,N,pos-rel_pinned_rl,33,1.0
sim,N,pos-rel_pinned_rt,42,0.037
sim,N,pos-rel_pinned_rt,43,0.963
sim,N,pos-rel_rh,17,0.002
sim,N,pos-rel_rh,18,0.045
sim,N,pos-rel_rh,19,0.277
sim,N,pos-rel_rh,20,0.676
sim,N,pos-rel_rl,34,1.0
sim,N,pos-rel_rt,41,0.086
sim,N,pos-rel_rt,42,0.905
sim,N,pos-rel_rt,43,0.009
sim,N,pred-nb_pinned_rh,8,0.015
sim,N,pred-nb_pinned_rh,9,0.002
sim,N,pred-nb_pinned_rh,10,0.983
sim,N,pred-nb_pinned_rl,2,0.933
sim,N,pred-nb_pinned_rl,3,0.002
sim,N,pred-nb_pinned_rl,4,0.065
sim,N,pred-nb_pinned_rt,65,0.967
sim,N,pred-nb_pinned_rt,66,0.033
sim,N,pred-nb_rh,7,0.021
sim,N,pred-nb_rh,9,0.979
sim,N,pred-nb_rl,1,0.944
sim,N,pred-nb_rl,2,0.001
sim,N,pred-nb_rl,3,0.055
sim,N,pred-nb_rt,65,0.033
sim,N,pred-nb_rt,66,0.967
sim,N,pred-xgb_pinned_rh,11,0.896
sim,N,pred-xgb_pinned_rh,12,0.104
sim,N,pred-xgb_pinned_rl,5,1.0
sim,N,pred-xgb_pinned_rt,56,0.469
sim,N,pred-xgb_pinned_rt,57,0.286
sim,N,pred-xgb_pinned_rt,58,0.123
sim,N,pred-xgb_pinned_rt,59,0.107
sim,N,pred-xgb_pinned_rt,60,0.015
sim,N,pred-xgb_rh,11,0.104
sim,N,pred-xgb_rh,12,0.896
sim,N,pred-xgb_rl,6,1.0
sim,N,pred-xgb_rt,56,0.064
sim,N,pred-xgb_rt,57,0.416
sim,N,pred-xgb_rt,58,0.246
sim,N,pred-xgb_rt,59,0.137
sim,N,pred-xgb_rt,60,0.134
sim,N,pred-xgb_rt,61,0.003
sim,N,random_pinned_rh,21,0.097
sim,N,random_pinned_rh,22,0.112
sim,N,random_pinned_rh,23,0.268
sim,N,random_pinned_rh,24,0.247
sim,N,random_pinned_rh,25,0.121
sim,N,random_pinned_rh,26,0.093
sim,N,random_pinned_rh,27,0.048
sim,N,random_pinned_rh,28,0.013
sim,N,random_pinned_rh,29,0.001
sim,N,random_pinned_rl,44,0.235
sim,N,random_pinned_rl,45,0.704
sim,N,random_pinned_rl,46,0.061
sim,N,random_pinned_rt,44,0.008
sim,N,random_pinned_rt,45,0.066
sim,N,random_pinned_rt,46,0.921
sim,N,random_pinned_rt,47,0.005
sim,N,random_rh,21,0.016
sim,N,random_rh,22,0.025
sim,N,random_rh,23,0.076
sim,N,random_rh,24,0.102
sim,N,random_rh,25,0.145
sim,N,random_rh,26,0.112
sim,N,random_rh,27,0.174
sim,N,random_rh,28,0.262
sim,N,random_rh,29,0.086
sim,N,random_rh,30,0.002
sim,N,random_rl,46,0.005
sim,N,random_rl,47,0.995
sim,N,random_rt,44,0.757
sim,N,random_rt,45,0.23
sim,N,random_rt,46,0.013
sim,N,rev-chron_pinned_rh,21,0.758
sim,N,rev-chron_pinned_rh,22,0.193
sim,N,rev-chron_pinned_rh,23,0.036
sim,N,rev-chron_pinned_rh,24,0.013
sim,N,rev-chron_pinned_rl,56,0.297
sim,N,rev-chron_pinned_rl,57,0.072
sim,N,rev-chron_pinned_rl,58,0.213
sim,N,rev-chron_pinned_rl,59,0.117
sim,N,rev-chron_pinned_rl,60,0.3
sim,N,rev-chron_pinned_rl,61,0.001
sim,N,rev-chron_pinned_rt,41,0.914
sim,N,rev-chron_pinned_rt,42,0.058
sim,N,rev-chron_pinned_rt,43,0.028
sim,N,rev-chron_rh,23,0.018
sim,N,rev-chron_rh,24,0.086
sim,N,rev-chron_rh,25,0.182
sim,N,rev-chron_rh,26,0.256
sim,N,rev-chron_rh,27,0.181
sim,N,rev-chron_rh,28,0.199
sim,N,rev-chron_rh,29,0.065
sim,N,rev-chron_rh,30,0.013
sim,N,rev-chron_rl,61,0.003
sim,N,rev-chron_rl,62,0.463
sim,N,rev-chron_rl,63,0.532
sim,N,rev-chron_rl,64,0.002
sim,N,rev-chron_rt,40,1.0
smog,N,chron_pinned_rh,34,0.007
smog,N,chron_pinned_rh,35,0.012
smog,N,chron_pinned_rh,36,0.107
smog,N,chron_pinned_rh,37,0.251
smog,N,chron_pinned_rh,38,0.523
smog,N,chron_pinned_rh,39,0.1
smog,N,chron_pinned_rl,59,0.003
smog,N,chron_pinned_rl,60,0.313
smog,N,chron_pinned_rl,61,0.684
smog,N,chron_pinned_rt,61,0.003
smog,N,chron_pinned_rt,62,0.365
smog,N,chron_pinned_rt,63,0.632
smog,N,chron_rh,38,0.005
smog,N,chron_rh,39,0.048
smog,N,chron_rh,40,0.946
smog,N,chron_rh,41,0.001
smog,N,chron_rl,61,0.004
smog,N,chron_rl,62,0.628
smog,N,chron_rl,63,0.368
smog,N,chron_rt,64,0.674
smog,N,chron_rt,65,0.325
smog,N,chron_rt,66,0.001
smog,N,least-neg-abs_pinned_rh,29,0.001
smog,N,least-neg-abs_pinned_rh,32,0.016
smog,N,least-neg-abs_pinned_rh,33,0.064
smog,N,least-neg-abs_pinned_rh,34,0.14
smog,N,least-neg-abs_pinned_rh,35,0.275
smog,N,least-neg-abs_pinned_rh,36,0.28
smog,N,least-neg-abs_pinned_rh,37,0.217
smog,N,least-neg-abs_pinned_rh,38,0.007
smog,N,least-neg-abs_pinned_rl,64,0.326
smog,N,least-neg-abs_pinned_rl,65,0.674
smog,N,least-neg-abs_pinned_rt,58,0.002
smog,N,least-neg-abs_pinned_rt,59,0.93
smog,N,least-neg-abs_pinned_rt,60,0.062
smog,N,least-neg-abs_pinned_rt,61,0.006
smog,N,least-neg-abs_rh,35,0.006
smog,N,least-neg-abs_rh,36,0.017
smog,N,least-neg-abs_rh,37,0.066
smog,N,least-neg-abs_rh,38,0.248
smog,N,least-neg-abs_rh,39,0.657
smog,N,least-neg-abs_rh,40,0.005
smog,N,least-neg-abs_rh,42,0.001
smog,N,least-neg-abs_rl,65,0.001
smog,N,least-neg-abs_rl,66,0.999
smog,N,least-neg-abs_rt,59,0.065
smog,N,least-neg-abs_rt,60,0.625
smog,N,least-neg-abs_rt,61,0.303
smog,N,least-neg-abs_rt,62,0.007
smog,N,neg-abs_pinned_rh,22,0.003
smog,N,neg-abs_pinned_rh,23,0.828
smog,N,neg-abs_pinned_rh,24,0.036
smog,N,neg-abs_pinned_rh,25,0.096
smog,N,neg-abs_pinned_rh,26,0.005
smog,N,neg-abs_pinned_rh,27,0.032
smog,N,neg-abs_pinned_rl,28,0.001
smog,N,neg-abs_pinned_rl,30,0.023
smog,N,neg-abs_pinned_rl,31,0.032
smog,N,neg-abs_pinned_rl,32,0.277
smog,N,neg-abs_pinned_rl,33,0.137
smog,N,neg-abs_pinned_rl,34,0.199
smog,N,neg-abs_pinned_rl,35,0.094
smog,N,neg-abs_pinned_rl,36,0.147
smog,N,neg-abs_pinned_rl,37,0.054
smog,N,neg-abs_pinned_rl,38,0.033
smog,N,neg-abs_pinned_rl,39,0.003
smog,N,neg-abs_pinned_rt,49,0.081
smog,N,neg-abs_pinned_rt,50,0.147
smog,N,neg-abs_pinned_rt,51,0.274
smog,N,neg-abs_pinned_rt,52,0.498
smog,N,neg-abs_rh,24,0.749
smog,N,neg-abs_rh,25,0.057
smog,N,neg-abs_rh,26,0.115
smog,N,neg-abs_rh,27,0.013
smog,N,neg-abs_rh,28,0.066
smog,N,neg-abs_rl,31,0.001
smog,N,neg-abs_rl,32,0.004
smog,N,neg-abs_rl,33,0.089
smog,N,neg-abs_rl,34,0.064
smog,N,neg-abs_rl,35,0.109
smog,N,neg-abs_rl,36,0.123
smog,N,neg-abs_rl,37,0.262
smog,N,neg-abs_rl,38,0.138
smog,N,neg-abs_rl,39,0.163
smog,N,neg-abs_rl,40,0.047
smog,N,neg-abs_rt,50,0.002
smog,N,neg-abs_rt,51,0.012
smog,N,neg-abs_rt,52,0.042
smog,N,neg-abs_rt,53,0.925
smog,N,neg-abs_rt,54,0.019
smog,N,pin-pred-lr_pinned_rh,17,0.377
smog,N,pin-pred-lr_pinned_rh,18,0.623
smog,N,pin-pred-lr_pinned_rl,7,0.41
smog,N,pin-pred-lr_pinned_rl,8,0.59
smog,N,pin-pred-lr_pinned_rt,40,0.001
smog,N,pin-pred-lr_pinned_rt,41,0.274
smog,N,pin-pred-lr_pinned_rt,42,0.725
smog,N,pin-pred-lr_rh,17,0.623
smog,N,pin-pred-lr_rh,18,0.377
smog,N,pin-pred-lr_rl,7,0.59
smog,N,pin-pred-lr_rl,8,0.41
smog,N,pin-pred-lr_rt,39,0.001
smog,N,pin-pred-lr_rt,41,0.725
smog,N,pin-pred-lr_rt,42,0.274
smog,N,pin-pred-xgb_pinned_rh,13,0.064
smog,N,pin-pred-xgb_pinned_rh,14,0.636
smog,N,pin-pred-xgb_pinned_rh,15,0.08
smog,N,pin-pred-xgb_pinned_rh,16,0.22
smog,N,pin-pred-xgb_pinned_rl,1,0.078
smog,N,pin-pred-xgb_pinned_rl,2,0.922
smog,N,pin-pred-xgb_pinned_rt,24,0.003
smog,N,pin-pred-xgb_pinned_rt,25,0.005
smog,N,pin-pred-xgb_pinned_rt,26,0.055
smog,N,pin-pred-xgb_pinned_rt,27,0.105
smog,N,pin-pred-xgb_pinned_rt,28,0.35
smog,N,pin-pred-xgb_pinned_rt,29,0.325
smog,N,pin-pred-xgb_pinned_rt,30,0.075
smog,N,pin-pred-xgb_pinned_rt,31,0.07
smog,N,pin-pred-xgb_pinned_rt,32,0.009
smog,N,pin-pred-xgb_pinned_rt,33,0.002
smog,N,pin-pred-xgb_pinned_rt,35,0.001
smog,N,pin-pred-xgb_rh,13,0.667
smog,N,pin-pred-xgb_rh,14,0.109
smog,N,pin-pred-xgb_rh,15,0.204
smog,N,pin-pred-xgb_rh,16,0.02
smog,N,pin-pred-xgb_rl,1,0.922
smog,N,pin-pred-xgb_rl,2,0.078
smog,N,pin-pred-xgb_rt,22,0.001
smog,N,pin-pred-xgb_rt,23,0.002
smog,N,pin-pred-xgb_rt,24,0.004
smog,N,pin-pred-xgb_rt,25,0.065
smog,N,pin-pred-xgb_rt,26,0.094
smog,N,pin-pred-xgb_rt,27,0.357
smog,N,pin-pred-xgb_rt,28,0.327
smog,N,pin-pred-xgb_rt,29,0.077
smog,N,pin-pred-xgb_rt,30,0.06
smog,N,pin-pred-xgb_rt,31,0.011
smog,N,pin-pred-xgb_rt,32,0.001
smog,N,pin-pred-xgb_rt,34,0.001
smog,N,pos-abs_pinned_rh,19,0.998
smog,N,pos-abs_pinned_rh,20,0.002
smog,N,pos-abs_pinned_rl,9,0.001
smog,N,pos-abs_pinned_rl,10,0.002
smog,N,pos-abs_pinned_rl,11,0.997
smog,N,pos-abs_pinned_rt,45,0.004
smog,N,pos-abs_pinned_rt,46,0.53
smog,N,pos-abs_pinned_rt,47,0.465
smog,N,pos-abs_pinned_rt,48,0.001
smog,N,pos-abs_rh,20,0.998
smog,N,pos-abs_rh,21,0.002
smog,N,pos-abs_rl,11,0.001
smog,N,pos-abs_rl,12,0.999
smog,N,pos-abs_rt,46,0.001
smog,N,pos-abs_rt,47,0.302
smog,N,pos-abs_rt,48,0.691
smog,N,pos-abs_rt,49,0.006
smog,N,pos-rel_pinned_rh,21,0.959
smog,N,pos-rel_pinned_rh,22,0.018
smog,N,pos-rel_pinned_rh,23,0.02
smog,N,pos-rel_pinned_rh,25,0.003
smog,N,pos-rel_pinned_rl,28,0.001
smog,N,pos-rel_pinned_rl,29,0.001
smog,N,pos-rel_pinned_rl,30,0.029
smog,N,pos-rel_pinned_rl,31,0.054
smog,N,pos-rel_pinned_rl,32,0.455
smog,N,pos-rel_pinned_rl,33,0.196
smog,N,pos-rel_pinned_rl,34,0.121
smog,N,pos-rel_pinned_rl,35,0.075
smog,N,pos-rel_pinned_rl,36,0.049
smog,N,pos-rel_pinned_rl,37,0.012
smog,N,pos-rel_pinned_rl,38,0.006
smog,N,pos-rel_pinned_rl,39,0.001
smog,N,pos-rel_pinned_rt,48,0.023
smog,N,pos-rel_pinned_rt,49,0.768
smog,N,pos-rel_pinned_rt,50,0.123
smog,N,pos-rel_pinned_rt,51,0.079
smog,N,pos-rel_pinned_rt,52,0.007
smog,N,pos-rel_rh,22,0.942
smog,N,pos-rel_rh,23,0.023
smog,N,pos-rel_rh,24,0.032
smog,N,pos-rel_rh,26,0.003
smog,N,pos-rel_rl,30,0.001
smog,N,pos-rel_rl,31,0.008
smog,N,pos-rel_rl,32,0.014
smog,N,pos-rel_rl,33,0.293
smog,N,pos-rel_rl,34,0.189
smog,N,pos-rel_rl,35,0.179
smog,N,pos-rel_rl,36,0.133
smog,N,pos-rel_rl,37,0.115
smog,N,pos-rel_rl,38,0.04
smog,N,pos-rel_rl,39,0.027
smog,N,pos-rel_rl,40,0.001
smog,N,pos-rel_rt,49,0.002
smog,N,pos-rel_rt,50,0.474
smog,N,pos-rel_rt,51,0.234
smog,N,pos-rel_rt,52,0.241
smog,N,pos-rel_rt,53,0.049
smog,N,pred-nb_pinned_rh,10,0.997
smog,N,pred-nb_pinned_rh,11,0.002
smog,N,pred-nb_pinned_rh,12,0.001
smog,N,pred-nb_pinned_rl,4,1.0
smog,N,pred-nb_pinned_rt,22,0.022
smog,N,pred-nb_pinned_rt,23,0.013
smog,N,pred-nb_pinned_rt,24,0.096
smog,N,pred-nb_pinned_rt,25,0.055
smog,N,pred-nb_pinned_rt,26,0.443
smog,N,pred-nb_pinned_rt,27,0.175
smog,N,pred-nb_pinned_rt,28,0.083
smog,N,pred-nb_pinned_rt,29,0.077
smog,N,pred-nb_pinned_rt,30,0.016
smog,N,pred-nb_pinned_rt,31,0.019
smog,N,pred-nb_pinned_rt,34,0.001
smog,N,pred-nb_rh,9,0.999
smog,N,pred-nb_rh,10,0.001
smog,N,pred-nb_rl,3,1.0
smog,N,pred-nb_rt,19,0.002
smog,N,pred-nb_rt,21,0.039
smog,N,pred-nb_rt,22,0.014
smog,N,pred-nb_rt,23,0.114
smog,N,pred-nb_rt,24,0.08
smog,N,pred-nb_rt,25,0.48
smog,N,pred-nb_rt,26,0.159
smog,N,pred-nb_rt,27,0.045
smog,N,pred-nb_rt,28,0.045
smog,N,pred-nb_rt,29,0.012
smog,N,pred-nb_rt,30,0.01
smog,N,pred-xgb_pinned_rh,13,0.229
smog,N,pred-xgb_pinned_rh,14,0.071
smog,N,pred-xgb_pinned_rh,15,0.628
smog,N,pred-xgb_pinned_rh,16,0.072
smog,N,pred-xgb_pinned_rl,5,1.0
smog,N,pred-xgb_pinned_rt,43,1.0
smog,N,pred-xgb_rh,13,0.04
smog,N,pred-xgb_rh,14,0.184
smog,N,pred-xgb_rh,15,0.088
smog,N,pred-xgb_rh,16,0.688
smog,N,pred-xgb_rl,6,1.0
smog,N,pred-xgb_rt,44,0.999
smog,N,pred-xgb_rt,45,0.001
smog,N,random_pinned_rh,26,0.003
smog,N,random_pinned_rh,27,0.032
smog,N,random_pinned_rh,28,0.013
smog,N,random_pinned_rh,29,0.045
smog,N,random_pinned_rh,30,0.091
smog,N,random_pinned_rh,31,0.692
smog,N,random_pinned_rh,32,0.097
smog,N,random_pinned_rh,33,0.024
smog,N,random_pinned_rh,34,0.003
smog,N,random_pinned_rl,55,0.003
smog,N,random_pinned_rl,56,0.866
smog,N,random_pinned_rl,57,0.131
smog,N,random_pinned_rt,54,0.01
smog,N,random_pinned_rt,55,0.987
smog,N,random_pinned_rt,56,0.003
smog,N,random_rh,28,0.001
smog,N,random_rh,30,0.001
smog,N,random_rh,31,0.001
smog,N,random_rh,32,0.112
smog,N,random_rh,33,0.194
smog,N,random_rh,34,0.275
smog,N,random_rh,35,0.249
smog,N,random_rh,36,0.144
smog,N,random_rh,37,0.023
smog,N,random_rl,58,0.998
smog,N,random_rl,59,0.002
smog,N,random_rt,56,0.131
smog,N,random_rt,57,0.869
smog,N,rev-chron_pinned_rh,25,0.239
smog,N,rev-chron_pinned_rh,26,0.062
smog,N,rev-chron_pinned_rh,27,0.224
smog,N,rev-chron_pinned_rh,28,0.037
smog,N,rev-chron_pinned_rh,29,0.438
smog,N,rev-chron_pinned_rl,47,0.001
smog,N,rev-chron_pinned_rl,48,0.005
smog,N,rev-chron_pinned_rl,49,0.122
smog,N,rev-chron_pinned_rl,50,0.252
smog,N,rev-chron_pinned_rl,51,0.401
smog,N,rev-chron_pinned_rl,52,0.212
smog,N,rev-chron_pinned_rl,53,0.007
smog,N,rev-chron_pinned_rt,44,0.001
smog,N,rev-chron_pinned_rt,45,0.995
smog,N,rev-chron_pinned_rt,46,0.003
smog,N,rev-chron_pinned_rt,47,0.001
smog,N,rev-chron_rh,26,0.061
smog,N,rev-chron_rh,27,0.017
smog,N,rev-chron_rh,28,0.076
smog,N,rev-chron_rh,29,0.024
smog,N,rev-chron_rh,30,0.694
smog,N,rev-chron_rh,31,0.112
smog,N,rev-chron_rh,32,0.015
smog,N,rev-chron_rh,33,0.001
smog,N,rev-chron_rl,53,0.019
smog,N,rev-chron_rl,54,0.971
smog,N,rev-chron_rl,55,0.01
smog,N,rev-chron_rt,46,0.466
smog,N,rev-chron_rt,47,0.231
smog,N,rev-chron_rt,48,0.28
smog,N,rev-chron_rt,49,0.021
smog,N,rev-chron_rt,50,0.002
